"case_name","url","vessel_name"
"Fishing boat No. 927 Yeongchangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101176&fileSn=1","['927 Yeongchangho']"
"Fishing boat Powerho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100812&fileSn=1","['Powerho']"
"Sinking of the general cargo ship Samsung No. 1","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101342&fileSn=1","['Samsung']"
"Fishing boat Nara No. 2 unregistered vessel collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101457&fileSn=1","['Nara']"
"Fishing boat Shin Young-ho crew member death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101288&fileSn=1","['Shin']"
"Fishing boat Tim Rubina-rubber boat Seonmyeongmu collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100782&fileSn=1","['Tim', 'Seonmyeongmu']"
"Fishing boat Manjinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100779&fileSn=1","['Manjinho']"
"Fishing vessel 9009 Gyeongjinho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100969&fileSn=1","['9009 Gyeongjinho']"
"Fishing boat 201 Taechangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100966&fileSn=1","['201 Taechangho']"
"Cargo and Cafe Ferry KS Hermes Breakwater Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100948&fileSn=1","['Cargo', 'Cafe']"
"Fishing boat No. 608 Myeongseong-ho and fishing boat No. 5 Buseong-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100945&fileSn=1","['Myeongseong-ho', 'fishing']"
"Fishing boat Seo Yoon-ho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100942&fileSn=1","['Seo']"
"Cafe Lee Sea World Marine Marine Pollution Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100606&fileSn=1","[]"
"Collision between fishing boat Daeheung 1 and fishing boat Jesungchangho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100770&fileSn=1","['Daeheung 1', 'fishing']"
"Collision between oil product carrier DL Jade and tugboat Dolphin 2","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101429&fileSn=1","['Jade']"
"Fishing boat Daewonho and fishing boat Heejuho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101414&fileSn=1","['Daewonho', 'fishing']"
"Bulk Cargo Ship Saphira Dock Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101403&fileSn=1","['Saphira']"
"Fishing boat No. 76 Daechangho and fishing boat No. 2 Buho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101366&fileSn=1","['Daechangho', 'fishing']"
"Oil and liquid chemical bulk carrier Arahana crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101340&fileSn=1","['Oil', 'liquid']"
"Collision incident between tugboat Hyundai Jubailho and fishing boat Je311 Myeongcheonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101334&fileSn=1","['Jubailho', 'fishing']"
"Fishing boat Yeongnamho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101322&fileSn=1","['Yeongnamho']"
"Cargo ship Hesed-ho and fishing boat Gilyeong-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101167&fileSn=1","['Hesed-ho', 'fishing']"
"Fishing boat Dongbaruho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101114&fileSn=1","['Dongbaruho']"
"Fishing boat Cheongjeongho and fishing boat Je3pungseongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101093&fileSn=1","['Cheongjeongho', 'fishing']"
"Fishing boat Dongwooho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101090&fileSn=1","['Dongwooho']"
"Fishing boat New Haerangho-rubber boat Woodpecker 2 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101055&fileSn=1","['New', 'Woodpecker 2']"
"Fishing boat Daedong 2 capsized due to passenger ship Flying Ferry","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101002&fileSn=1","['Daedong 2', 'Flying']"
"Fishing boat 2 Tongilho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100875&fileSn=1","['2 Tongilho']"
"Tugboat Hyundai Jubail crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100803&fileSn=1","['Hyundai']"
"Cement carrier Hanla No. 1 grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101481&fileSn=1","['Hanla']"
"Fishing boat Yeosu Huliho and fishing boat Jinyeongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101478&fileSn=1","['Huliho', 'fishing']"
"Fishing boat Jinyeong 2 and fishing boat Haeyang 2 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101438&fileSn=1","['Jinyeong 2', 'fishing']"
"Fishing boat No. 301 Hanchangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101398&fileSn=1","['301 Hanchangho']"
"Fishing boat No. 15 swimming pool crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101299&fileSn=1","['15 swimming']"
"Fishing vessel No. 207 Sangjinho fishing vessel Donginho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100881&fileSn=1","['207 Sangjinho', 'Donginho']"
"Tugboat Seongwon 3 grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100827&fileSn=1","['Seongwon 3']"
"Collision between fishing boats Je600 Manseongho and Jaegyeongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101475&fileSn=1","['Manseongho', 'Jaegyeongho']"
"Fishing boat Hanbyeolho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101423&fileSn=1","['Hanbyeolho']"
"Tugboat Jaewon 3 crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101420&fileSn=1","['Jaewon 3']"
"Collision incident between tugboat 101 Kyungwonho and towed barge Dongil 502 and barge Haegan 9001","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101426&fileSn=1","['Kyungwonho', 'towed', 'Dongil 502', 'barge']"
"Fishing boat Bangjuho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101380&fileSn=1","['Bangjuho']"
"Tugboat No. 1 Taeyang-ho&#39;s contact incident with the towboat No. 1 Yeonghwa-ho&#39;s tetrapod","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101377&fileSn=1","['1 Taeyang-ho', '1 Yeonghwa-ho']"
"Fishing boat Hyundai crew accident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100999&fileSn=1","['Hyundai']"
"The sinking of the tugboat Je-2 Jong-yeong-ho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100741&fileSn=1","['Je-']"
"Fishing boat 301 Gwangmyeongho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101487&fileSn=1","['301 Gwangmyeongho']"
"Fishing vessel No. 707 Woosungho diver death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101484&fileSn=1","['707 Woosungho']"
"Collision incident between general cargo ship SNK Lady and tugboat Sampyo 201, towed barge Sampyo 102","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101067&fileSn=1","['Lady']"
"Fishing vessel No. 203 Namyangho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=70994&fileSn=1","['203 Namyangho']"
"Collision incident between the pressure vessel Goryeo 105 and the pressure vessel Haeyang 105 and the fishing vessel Daewangho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71043&fileSn=1","['Goryeo 105', 'Haeyang 105']"
"Fishing boat No. 33 Yeonghoshino crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71039&fileSn=1","['33 Yeonghoshino']"
"Fishing vessel Je2-Ui-Ilho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71034&fileSn=1","['Je']"
"Dredger Haeryukpi-1 sinking. Tugboat Seongdo-1 sinking incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71031&fileSn=1","['Seongdo-']"
"Fishing vessel No. 510 Odaeho and fishing vessel No. 207 Mankyungho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71028&fileSn=1","['Odaeho', 'fishing']"
"Motorboat Gyeongpo Dive Resort capsizing incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71027&fileSn=1","['Gyeongpo']"
"Passenger ship Sistar 5 crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71024&fileSn=1","['Sistar 5']"
"Fishing boat Taekwangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71019&fileSn=1","['Taekwangho']"
"El Dorado passenger ship accident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71018&fileSn=1","['accident']"
"Fishing boat Yang Seong-ho and fishing boat Seong Gil-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71013&fileSn=1","['Seong-ho', 'fishing']"
"Fishing boat Eunhyeho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71012&fileSn=1","['Eunhyeho']"
"Fishing boat Mankyungho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71009&fileSn=1","['Mankyungho']"
"Fishing boat coastal fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71004&fileSn=1","['coastal']"
"Collision between waste transporter Haeyangho and fishing vessel No. 201 Daewonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71003&fileSn=1","['Haeyangho', 'fishing']"
"Fishing boat Je2 Taeseongho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71000&fileSn=1","['Je']"
"Fishing vessel No. 207 Namyangho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=70995&fileSn=1","['207 Namyangho']"
"Cafe Line New Eunhye Ferry Real Eel Eel Net Pants Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101452&fileSn=1","['Real']"
"Cement carrier Geunyangho and fishing boat Je2003 Seongjaeho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101450&fileSn=1","['Geunyangho', 'fishing']"
"Wired Saemangeumho thrust shaft damage incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101408&fileSn=1","['Saemangeumho']"
"Fire incident on 35 fishing boats including Shin Geum-yeongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101337&fileSn=1","[]"
"Fishing boat collision incident between Bu Seong-ho and Hae Seong-ho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101331&fileSn=1","['Seong-ho', 'Hae']"
"Fishing boat Sea No. 2 crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101310&fileSn=1","['Sea']"
"Collision between the cargo ship Geumgwang No. 11 and the fishing boat Manchangho No. 27","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101196&fileSn=1","['Geumgwang', 'Manchangho']"
"Fishing boat 1st brigade capsizing incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101194&fileSn=1","[]"
"Collision incident between tugboat Ulsan 109 and towed barge Ulsan 6003 and fishing boat 1 Shinchangho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101162&fileSn=1","['Ulsan 109', 'towed', 'Ulsan 6003', 'fishing']"
"Fishing boat Baejangho-Fishing boat Challenge Fishingho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101079&fileSn=1","['Baejangho-Fishing', 'Challenge']"
"Fishing vessel No. 322 Gwangdeokho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101076&fileSn=1","['322 Gwangdeokho']"
"Fishing vessel No. 103 Haegeumho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100978&fileSn=1","['103 Haegeumho']"
"Fishing vessel No. 609 Cheon Geum-ho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100975&fileSn=1","['609 Cheon']"
"Container ship Hong Kong Voyager collision with container ship Tien Fu He","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100824&fileSn=1","['Hong', 'Tien']"
"Tugboat 88 Kyungyoungho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100624&fileSn=1","['88 Kyungyoungho']"
"Fishing boat Gyeongilho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101302&fileSn=1","['Gyeongilho']"
"Fishing boat Sujeongho diving officer death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101052&fileSn=1","['Sujeongho']"
"Tugboat 101 Yuhan capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101049&fileSn=1","['101 Yuhan']"
"Collision between the passenger ship Pacific No. 3 and the fishing boat Je-2 Ipseong-ho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101046&fileSn=1","['Pacific', 'Je-']"
"Caferi Passenger Ship Hanil Gold Stella Pier Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101043&fileSn=1","['Hanil']"
"Collision between fishing boat Yeongbokho and fishing boat Seongunho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101040&fileSn=1","['Yeongbokho', 'fishing']"
"Cafe ferry passenger ship Hanil Gold Stella-Cafe ferry passenger ship New Star collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101037&fileSn=1","['passenger', 'Hanil', 'New']"
"Fishing boat Jeongbinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101034&fileSn=1","['Jeongbinho']"
"Fishing boat No. 32 Minho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101031&fileSn=1","['32 Minho']"
"Collision between fishing boat Gwangdeokho and fishing boat Je2 Hwanggeumho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101025&fileSn=1","['Gwangdeokho', 'fishing']"
"Fishing boat 203 Nam Gwang-ho crew member death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101022&fileSn=1","['203 Nam']"
"Fishing vessel No. 205 Yeonheungho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101008&fileSn=1","['205 Yeonheungho']"
"Marine pollution incident on the Bu-seon SB1603","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100981&fileSn=1","[]"
"Oil and liquid chemical bulk carrier Hanlim Ace crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100830&fileSn=1","['Oil', 'liquid']"
"Fishing boat 9 Minseongho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101005&fileSn=1","['9 Minseongho']"
"Fishing vessel No. 203 Namhaeho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100899&fileSn=1","['203 Namhaeho']"
"Fishing vessel Yeonggwangho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100800&fileSn=1","['Yeonggwangho']"
"Collision incident between tugboat Sampyo 301, towed barge Sampyo 302, and general cargo ship Changseong","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100650&fileSn=1","['Sampyo 301', 'Changseong']"
"Fishing vessel No. 203 Daeyoungho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100647&fileSn=1","['203 Daeyoungho']"
"Fishing boat Samyangho and fishing boat Daejinho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101319&fileSn=1","['Samyangho', 'fishing']"
"Fishing vessel No. 7 Heungho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101316&fileSn=1","['7 Heungho']"
"Collision between fishing boat Aresho and fishing boat Gilseong 3","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101313&fileSn=1","['Aresho', 'fishing']"
"Marine pollution incident of the oil product carrier Deokseong No. 2","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101305&fileSn=1","['Deokseong']"
"Fishing vessel Jeogujinho, oil and liquid chemical cargo ship Echo Joshua Park collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101209&fileSn=1","['oil', 'liquid']"
"Fishing boat No. 25 Minseongho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101111&fileSn=1","['25 Minseongho']"
"Tongseon Sanmak No. 1 stranding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101108&fileSn=1","[]"
"Fishing boat Sejuho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101105&fileSn=1","['Sejuho']"
"Tugboat 101 Hanjinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100639&fileSn=1","['101 Hanjinho']"
"Bu-seon Han River No. 6 crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100636&fileSn=1","[]"
"Fishing boat Gilchangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100633&fileSn=1","['Gilchangho']"
"Fishing boat Yun Yong-3 grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100630&fileSn=1","['Yun']"
"Fishing boat Seongunho diver death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100612&fileSn=1","['Seongunho']"
"Collision between the Doseonseon Pohang Pilot 2 and the fishing boat Ilseongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100621&fileSn=1","['Pilot 2']"
"Fire incident on the deep-sea fishing vessel Shule Este 709","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=91824&fileSn=1","['Shule']"
"Fishing boat Byeokangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=91821&fileSn=1","['Byeokangho']"
"Oil tanker 308 Hyodong Chemiho and fishing boat Ihwaho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101363&fileSn=1","['Chemiho', 'fishing']"
"Collision between fishing boat Jeongwonho and fishing boat No. 109 Shingwangho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100658&fileSn=1","['Jeongwonho', 'fishing']"
"Fishing boat Challenge Fishing Ho Dolphin Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100615&fileSn=1","['Challenge']"
"Fishing boat 209 Geumyeongho explosion incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100526&fileSn=1","['209 Geumyeongho']"
"Motorboat Songgwang 2 capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100370&fileSn=1","['Songgwang 2']"
"Collision between fishing boat Je7 Deokyeonho and fishing boat Seohaeho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100338&fileSn=1","['Deokyeonho', 'fishing']"
"Collision incident between fishing vessel Newman Jungho and tugboat Gangnam T-27 and towed barge Gangnam 5009","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101699&fileSn=1","['Jungho']"
"Collision between petroleum product carrier HW Busan fishing boat No. 319 Yongcheonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101697&fileSn=1","['HW', '319 Yongcheonho']"
"Collision between fishing boat Gilyangho and fishing boat Haeseongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101406&fileSn=1","['Gilyangho', 'fishing']"
"Collision between fishing boats Yongseongho and Beomilho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101401&fileSn=1","['Yongseongho', 'Beomilho']"
"Fishing vessel No. 123 ocean pollution incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101375&fileSn=1","['123 ocean']"
"Collision incident between the Caferi passenger ship, Yokji Yeongdong Gold Express, and the fishing boat Venus 2","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101348&fileSn=1","['Venus 2']"
"Fishing boat Heungseongho Fishing boat Taeseongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101350&fileSn=1","['Heungseongho', 'Taeseongho']"
"Sinking of the fishing boat Geumgangho, the towed fishing boat of the Goryeoho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101353&fileSn=1","['Geumgangho']"
"Fishing vessel No. 52 Geumyeongho and fishing vessel Gwangmyeongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101355&fileSn=1","['Geumyeongho', 'fishing']"
"Fishing boat Gwangyeongho breakwater contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101296&fileSn=1","['Gwangyeongho']"
"Fishing vessel No. 607 Myeongseong-ho collision with general cargo ship Truwind Accord","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101294&fileSn=1","['607 Myeongseong-ho', 'Truwind']"
"Container ship Sky Tiara marine pollution incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101214&fileSn=1","['Sky']"
"Oil and liquid chemical bulk carrier Ulsan Pioneer automobile carrier Byakko collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101211&fileSn=1","['Oil', 'liquid']"
"Fishing vessel Je27 Segilho and fishing vessel Pungeoho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101217&fileSn=1","['Segilho', 'fishing']"
"Oil tanker 5 Deokseungho marine pollution incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101204&fileSn=1","['5 Deokseungho']"
"Fishing vessel No. 33 Je Seong-ho oil tanker Swan collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101159&fileSn=1","['33 Je', 'Swan']"
"Fishing vessel No. 5002 Seongbo Protection Fishing vessel No. 86 Pyeongjinho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101085&fileSn=1","['5002 Seongbo', '86 Pyeongjinho']"
"Tugboat Anjin 1 anchor chain contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101064&fileSn=1","['Anjin 1']"
"Collision between fishing boat Gwangyeongho and fishing boat Onnuriho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100996&fileSn=1","['Gwangyeongho', 'fishing']"
"The collision incident between the tugboat Gangnam-T-1 and the towed boat Gangnam-5001 and the fishing boat Cheonjeonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100990&fileSn=1","['Gangnam-T-', 'Gangnam-', 'Cheonjeonho']"
"Fishing boat Boseongho and fishing boat Jinseongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100884&fileSn=1","['Boseongho', 'fishing']"
"Fishing vessel No. 98 Pingjinho? Live fish transport vessel Dong Yuan 6 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100815&fileSn=1","['98 Pingjinho', 'Dong']"
"Collision incident between tugboat 305 Seongshinho and towed barge 5003 Seongshinho and fishing vessel 5 Transport","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100797&fileSn=1","['Seongshinho', 'towed', 'fishing']"
"Fishing vessel Yeongjinho and fishing vessel Geumsuho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100939&fileSn=1","['Yeongjinho', 'fishing']"
"Oil product carrier Yoo Seong-ho fish farm contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100794&fileSn=1","['Yoo']"
"Fishing boat Yeonggwangho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100773&fileSn=1","['Yeonggwangho']"
"The sinking of the Gitaseon Daegokho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100761&fileSn=1","['Daegokho']"
"Collision incident between general cargo ship Poseidon and fishing vessel Hyungtongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100755&fileSn=1","['Poseidon', 'fishing']"
"Fishing vessel Dongwooho collision with refrigerated ship Sierra","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100655&fileSn=1","['Dongwooho', 'Sierra']"
"Fishing boat Hurricane collides with Geoga Bridge pier","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100627&fileSn=1","['Hurricane']"
"Oil and liquid chemical bulk carrier Woojin Kelly oil product carrier Gold 1 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100618&fileSn=1","['Oil', 'liquid']"
"Oil product carrier Shinsungho fishing vessel Je170,000-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100544&fileSn=1","['Shinsungho', 'Je']"
"Collision incident between tugboat SS3 and towed barge SS B1 and fishing boat Geoseongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100532&fileSn=1","['SS', 'Geoseongho']"
"Collision incident between general cargo ship Gwangyang No. 7 and fishing vessel Haedongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100538&fileSn=1","['Gwangyang', 'Haedongho']"
"Collision incident between petroleum product carrier A1 and water supply vessel Samyang 201","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100535&fileSn=1","['Samyang 201']"
"Tugboat 101 Samwooho sinking incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100541&fileSn=1","['101 Samwooho']"
"Cruise ship Haegumgang 2 dock contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100361&fileSn=1","['Haegumgang 2']"
"Fishing boat Bongjinho and fishing boat Dongyeongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100403&fileSn=1","['Bongjinho', 'fishing']"
"Collision incident between warship Seoul and Doseon ship Taechang 6","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100332&fileSn=1","['Seoul', 'Doseon']"
"Fishing vessel 102 Ilgwangho general cargo ship Helen collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100317&fileSn=1","['102 Ilgwangho', 'Helen']"
"Tugboat Sindong 2 sinking incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100314&fileSn=1","['Sindong 2']"
"Fishing vessel No. 101 Formation General cargo ship Treasure Ocean collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100308&fileSn=1","['101 Formation', 'Treasure']"
"Fishing vessel Je1-gu Jin-ho liquefied petroleum gas carrier Winning Road collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100279&fileSn=1","['Je', 'Winning']"
"Fishing boat Daerimho and fishing boat Hancheongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100231&fileSn=1","['Daerimho', 'fishing']"
"Fishing boat Daemyungho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100301&fileSn=1","['Daemyungho']"
"Collision incident between oil product carrier Dongmyeong Ace and fishing boat 99 Heungwonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100213&fileSn=1","['Ace', 'fishing']"
"Fishing boat Mojave collides with Geoga Bridge pier","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100219&fileSn=1","['Mojave']"
